ASN00023000,18650103,PRCP,0,,,a,
HRE00105189,18650103,PRCP,0,,,E,
ITE00100552,18650103,PRCP,4,,,E,
CA006148100,18650103,TMAX,-50,,,C,
CA006148100,18650103,TMIN,-172,,,C,
CA006148100,18650103,PRCP,0,,,C,
CA006148100,18650103,SNOW,0,,,C,
SF000208660,18650103,PRCP,0,,,I,
UK000056225,18650103,TMAX,76,,,I,
UK000056225,18650103,TMIN,-35,,,I,
ASN00021011,18650103,PRCP,0,,,a,
NLE00100498,18650103,PRCP,21,,,E,
ITE00100553,18650103,PRCP,0,,,E,
ITE00100550,18650103,TMAX,29,,,E,
ITE00100550,18650103,TMIN,-13,,,E,
ITE00100550,18650103,PRCP,0,,,E,
ASN00024518,18650103,PRCP,0,,,a,
USC00361920,18650103,PRCP,0,,,F,
CA006158350,18650103,TMAX,-28,,,C,
CA006158350,18650103,TMIN,-128,,,C,
CA006158350,18650103,PRCP,0,T,,C,
CA006158350,18650103,SNOW,0,T,,C,
ASN00022020,18650103,PRCP,0,,,a,
UK000047811,18650103,TMAX,74,,,E,
UK000047811,18650103,TMIN,-21,,,E,
UK000047811,18650103,PRCP,0,,,E,
SZ000006717,18650103,TMAX,-107,,,G,
SZ000006717,18650103,TMIN,-142,,,G,
ASN00022018,18650103,PRCP,0,,,a,
AGE00135039,18650103,TMAX,130,,,E,
AGE00135039,18650103,TMIN,100,,,E,
AGE00135039,18650103,PRCP,158,,,E,
ASN00089049,18650103,PRCP,0,,,a,
ASN00023746,18650103,PRCP,0,,,a,
ASN00072001,18650103,PRCP,0,,,a,
EZE00100082,18650103,TMAX,-68,,,E,
EZE00100082,18650103,TMIN,-144,,,E,
EZE00100082,18650103,PRCP,0,,,E,
ASN00021014,18650103,PRCP,0,,,a,
ASN00081003,18650103,PRCP,0,,,a,
NLM00006310,18650103,PRCP,0,,,E,
ASN00074128,18650103,PRCP,0,,,a,
ASN00066062,18650103,TMAX,232,,,a,
ASN00066062,18650103,TMIN,153,,,a,
ASN00066062,18650103,PRCP,0,,,a,
AU000005901,18650103,TMAX,-33,,,E,
AU000005901,18650103,TMIN,-69,,,E,
USC00064757,18650103,PRCP,0,,,F,
ASN00026026,18650103,PRCP,0,,,a,
BE000006447,18650103,TMAX,8,,,I,
BE000006447,18650103,TMIN,-53,,,I,
ASN00075048,18650103,PRCP,0,,,a,
ASN00023753,18650104,PRCP,0,,,a,
ASN00078037,18650104,PRCP,0,,,a,
ASN00089000,18650104,PRCP,0,,,a,
HR000142360,18650104,PRCP,0,,,E,
ASN00086071,18650104,TMAX,348,,,a,
ASN00086071,18650104,TMIN,127,,,a,
ASN00086071,18650104,PRCP,0,,,a,
NLE00100499,18650104,PRCP,0,,,E,
ITE00100554,18650104,TMAX,36,,,E,
ITE00100554,18650104,TMIN,-30,,,E,
ITE00100554,18650104,PRCP,0,,,E,
ASN00021001,18650104,PRCP,0,,,a,
ASN00023078,18650104,PRCP,0,,,a,
ASN00019036,18650104,PRCP,0,,,a,
GM000004204,18650104,TMAX,8,,,E,
GM000004204,18650104,TMIN,-114,,,E,
GM000004204,18650104,PRCP,0,,,E,
ASN00084016,18650104,PRCP,10,,,a,
ASN00090015,18650104,TMAX,267,,,a,
ASN00090015,18650104,TMIN,156,,,a,
ASN00026020,18650104,PRCP,0,,,a,
ASN00021010,18650104,PRCP,0,,,a,
EIE00101859,18650104,TMAX,78,,,E,
EIE00101859,18650104,TMIN,28,,,E,
EIE00101859,18650104,PRCP,25,,,E,
ITE00105250,18650104,PRCP,44,,,E,
ASN00023000,18650104,PRCP,0,,,a,
HRE00105189,18650104,PRCP,0,,,E,
ITE00100552,18650104,PRCP,0,,,E,
CA006148100,18650104,TMAX,-50,,,C,
CA006148100,18650104,TMIN,-144,,,C,
CA006148100,18650104,PRCP,0,,,C,
CA006148100,18650104,SNOW,0,,,C,
SF000208660,18650104,PRCP,0,,,I,
UK000056225,18650104,TMAX,92,,,I,
UK000056225,18650104,TMIN,41,,,I,
ASN00021011,18650104,PRCP,0,,,a,
NLE00100498,18650104,PRCP,70,,,E,
ITE00100553,18650104,PRCP,0,,,E,
ITE00100550,18650104,TMAX,50,,,E,
ITE00100550,18650104,TMIN,-11,,,E,
ITE00100550,18650104,PRCP,0,,,E,
ASN00024518,18650104,PRCP,0,,,a,
USC00361920,18650104,PRCP,0,,,F,
CA006158350,18650104,TMAX,-33,,,C,
CA006158350,18650104,TMIN,-111,,,C,
CA006158350,18650104,PRCP,3,,,C,
CA006158350,18650104,SNOW,3,,,C,
ASN00022020,18650104,PRCP,0,,,a,
UK000047811,18650104,TMAX,91,,,E,
UK000047811,18650104,TMIN,38,,,E,
UK000047811,18650104,PRCP,32,,,E,
SZ000006717,18650104,TMAX,-78,,I,G,
SZ000006717,18650104,TMIN,-113,,,G,
ASN00022018,18650104,PRCP,0,,,a,
AGE00135039,18650104,TMAX,140,,,E,
AGE00135039,18650104,TMIN,100,,,E,
AGE00135039,18650104,PRCP,0,,,E,
ASN00089049,18650104,PRCP,0,,,a,
ASN00023746,18650104,PRCP,0,,,a,
ASN00072001,18650104,PRCP,0,,,a,
EZE00100082,18650104,TMAX,3,,,E,
EZE00100082,18650104,TMIN,-68,,,E,
EZE00100082,18650104,PRCP,0,,,E,
ASN00021014,18650104,PRCP,0,,,a,
ASN00081003,18650104,PRCP,0,,,a,
NLM00006310,18650104,PRCP,20,,,E,
ASN00074128,18650104,PRCP,0,,,a,
ASN00066062,18650104,TMAX,242,,,a,
ASN00066062,18650104,TMIN,179,,,a,
ASN00066062,18650104,PRCP,0,,,a,
AU000005901,18650104,TMAX,28,,,E,
AU000005901,18650104,TMIN,-63,,,E,
USC00064757,18650104,PRCP,0,,,F,
USC00064757,18650104,SNOW,152,,,F,
ASN00026026,18650104,PRCP,0,,,a,
BE000006447,18650104,TMAX,39,,,I,
BE000006447,18650104,TMIN,-24,,,I,
ASN00075048,18650104,PRCP,0,,,a,
ASN00023753,18650105,PRCP,0,,,a,
ASN00078037,18650105,PRCP,0,,,a,
ASN00089000,18650105,PRCP,0,,,a,
HR000142360,18650105,PRCP,0,,,E,
ASN00086071,18650105,TMAX,213,,,a,
ASN00086071,18650105,TMIN,155,,,a,
ASN00086071,18650105,PRCP,0,,,a,
NLE00100499,18650105,PRCP,66,,,E,
ITE00100554,18650105,TMAX,30,,,E,
ITE00100554,18650105,TMIN,-13,,,E,
ITE00100554,18650105,PRCP,0,,,E,
ASN00021001,18650105,PRCP,0,,,a,
ASN00023078,18650105,PRCP,0,,,a,
ASN00019036,18650105,PRCP,0,,,a,
GM000004204,18650105,TMAX,51,,,E,
GM000004204,18650105,TMIN,6,,,E,
GM000004204,18650105,PRCP,1,,,E,
ASN00084016,18650105,PRCP,30,,,a,
ASN00090015,18650105,TMAX,211,,,a,
ASN00090015,18650105,TMIN,117,,,a,
ASN00026020,18650105,PRCP,0,,,a,
ASN00021010,18650105,PRCP,0,,,a,
EIE00101859,18650105,TMAX,83,,,E,
EIE00101859,18650105,TMIN,22,,,E,
EIE00101859,18650105,PRCP,122,,,E,
ITE00105250,18650105,PRCP,0,,,E,
ASN00023000,18650105,PRCP,0,,,a,
HRE00105189,18650105,PRCP,0,,,E,
ITE00100552,18650105,PRCP,0,,,E,
CA006148100,18650105,TMAX,6,,,C,
CA006148100,18650105,TMIN,-128,,,C,
CA006148100,18650105,PRCP,0,,,C,
CA006148100,18650105,SNOW,0,,,C,
SF000208660,18650105,PRCP,0,,,I,
UK000056225,18650105,TMAX,95,,,I,
UK000056225,18650105,TMIN,32,,,I,
ASN00021011,18650105,PRCP,0,,,a,
NLE00100498,18650105,PRCP,17,,,E,
ITE00100553,18650105,PRCP,0,,,E,
ITE00100550,18650105,TMAX,60,,,E,
ITE00100550,18650105,TMIN,-15,,,E,
ITE00100550,18650105,PRCP,0,,,E,
ASN00024518,18650105,PRCP,0,,,a,
USC00361920,18650105,PRCP,0,,,F,
CA006158350,18650105,TMAX,28,,,C,
CA006158350,18650105,TMIN,-144,,,C,
CA006158350,18650105,PRCP,0,,,C,
CA006158350,18650105,SNOW,0,,,C,
ASN00022020,18650105,PRCP,0,,,a,
UK000047811,18650105,TMAX,88,,,E,
UK000047811,18650105,TMIN,30,,,E,
UK000047811,18650105,PRCP,9,,,E,
SZ000006717,18650105,TMAX,-21,,,G,
SZ000006717,18650105,TMIN,-45,,I,G,
ASN00022018,18650105,PRCP,0,,,a,
AGE00135039,18650105,TMAX,120,,,E,
AGE00135039,18650105,TMIN,55,,,E,
AGE00135039,18650105,PRCP,0,,,E,
ASN00089049,18650105,PRCP,0,,,a,
ASN00023746,18650105,PRCP,0,,,a,
ASN00072001,18650105,PRCP,0,,,a,
EZE00100082,18650105,TMAX,41,,,E,
EZE00100082,18650105,TMIN,3,,,E,
EZE00100082,18650105,PRCP,0,,,E,
ASN00021014,18650105,PRCP,0,,,a,
ASN00081003,18650105,PRCP,0,,,a,
NLM00006310,18650105,PRCP,388,,,E,
ASN00074128,18650105,PRCP,0,,,a,
ASN00066062,18650105,TMAX,339,,,a,
ASN00066062,18650105,TMIN,191,,,a,
ASN00066062,18650105,PRCP,0,,,a,
AU000005901,18650105,TMAX,59,,,E,
AU000005901,18650105,TMIN,16,,,E,
USC00064757,18650105,PRCP,89,,,F,
ASN00026026,18650105,PRCP,0,,,a,
BE000006447,18650105,TMAX,68,,,I,
BE000006447,18650105,TMIN,2,,,I,
ASN00075048,18650105,PRCP,0,,,a,
ASN00023753,18650106,PRCP,0,,,a,
ASN00078037,18650106,PRCP,0,,,a,
ASN00089000,18650106,PRCP,0,,,a,
HR000142360,18650106,PRCP,0,,,E,
ASN00086071,18650106,TMAX,205,,,a,
ASN00086071,18650106,TMIN,145,,,a,
ASN00086071,18650106,PRCP,0,,,a,
NLE00100499,18650106,PRCP,20,,,E,
ITE00100554,18650106,TMAX,33,,,E,
ITE00100554,18650106,TMIN,-5,,,E,
ITE00100554,18650106,PRCP,0,,,E,
ASN00021001,18650106,PRCP,0,,,a,
ASN00023078,18650106,PRCP,0,,,a,
ASN00019036,18650106,PRCP,0,,,a,
GM000004204,18650106,TMAX,58,,,E,
GM000004204,18650106,TMIN,9,,,E,
GM000004204,18650106,PRCP,42,,,E,
ASN00084016,18650106,PRCP,0,,,a,
ASN00090015,18650106,TMAX,211,,,a,
ASN00090015,18650106,TMIN,133,,,a,
ASN00026020,18650106,PRCP,0,,,a,
ASN00021010,18650106,PRCP,0,,,a,
EIE00101859,18650106,TMAX,78,,,E,
EIE00101859,18650106,TMIN,33,,,E,
EIE00101859,18650106,PRCP,0,,,E,
ITE00105250,18650106,PRCP,0,,,E,
ASN00023000,18650106,PRCP,0,,,a,
HRE00105189,18650106,PRCP,0,,,E,
ITE00100552,18650106,PRCP,0,,,E,
CA006148100,18650106,TMAX,6,,,C,
CA006148100,18650106,TMIN,-72,,,C,
CA006148100,18650106,PRCP,0,,,C,
CA006148100,18650106,SNOW,0,,,C,
SF000208660,18650106,PRCP,0,,,I,
UK000056225,18650106,TMAX,58,,,I,
UK000056225,18650106,TMIN,2,,,I,
ASN00021011,18650106,PRCP,0,,,a,
NLE00100498,18650106,PRCP,2,,,E,
ITE00100553,18650106,PRCP,0,,,E,
ITE00100550,18650106,TMAX,59,,,E,
ITE00100550,18650106,TMIN,-21,,,E,
ITE00100550,18650106,PRCP,0,,,E,
ASN00024518,18650106,PRCP,0,,,a,
USC00361920,18650106,PRCP,0,,,F,
CA006158350,18650106,TMAX,22,,,C,
CA006158350,18650106,TMIN,-17,,,C,
CA006158350,18650106,PRCP,0,,,C,
CA006158350,18650106,SNOW,0,,,C,
ASN00022020,18650106,PRCP,0,,,a,
UK000047811,18650106,TMAX,66,,,E,
UK000047811,18650106,TMIN,6,,,E,
UK000047811,18650106,PRCP,36,,,E,
SZ000006717,18650106,TMAX,-27,,,G,
SZ000006717,18650106,TMIN,-116,,,G,
ASN00022018,18650106,PRCP,0,,,a,
AGE00135039,18650106,TMAX,115,,,E,
AGE00135039,18650106,TMIN,55,,,E,
AGE00135039,18650106,PRCP,0,,,E,
ASN00089049,18650106,PRCP,0,,,a,
ASN00023746,18650106,PRCP,0,,,a,
ASN00072001,18650106,PRCP,0,,,a,
EZE00100082,18650106,TMAX,62,,,E,
EZE00100082,18650106,TMIN,1,,,E,
EZE00100082,18650106,PRCP,12,,,E,
ASN00021014,18650106,PRCP,0,,,a,
ASN00081003,18650106,PRCP,0,,,a,
NLM00006310,18650106,PRCP,5,,,E,
ASN00074128,18650106,PRCP,0,,,a,
ASN00066062,18650106,TMAX,241,,,a,
ASN00066062,18650106,TMIN,178,,,a,
ASN00066062,18650106,PRCP,97,,,a,
AU000005901,18650106,TMAX,104,,,E,
AU000005901,18650106,TMIN,8,,,E,
USC00064757,18650106,PRCP,0,,,F,
ASN00026026,18650106,PRCP,0,,,a,
BE000006447,18650106,TMAX,40,,,I,
BE000006447,18650106,TMIN,23,,,I,
ASN00075048,18650106,PRCP,0,,,a,
ASN00023753,18650107,PRCP,0,,,a,
ASN00078037,18650107,PRCP,0,,,a,
ASN00089000,18650107,PRCP,0,,,a,
HR000142360,18650107,PRCP,0,,,E,
ASN00086071,18650107,TMAX,213,,,a,
ASN00086071,18650107,TMIN,147,,,a,
ASN00086071,18650107,PRCP,0,,,a,
NLE00100499,18650107,PRCP,0,,,E,
ITE00100554,18650107,TMAX,88,,,E,
ITE00100554,18650107,TMIN,-11,,,E,
ITE00100554,18650107,PRCP,0,,,E,
ASN00021001,18650107,PRCP,0,,,a,
ASN00023078,18650107,PRCP,0,,,a,
ASN00019036,18650107,PRCP,0,,,a,
GM000004204,18650107,TMAX,38,,,E,
GM000004204,18650107,TMIN,4,,,E,
GM000004204,18650107,PRCP,29,,,E,
ASN00084016,18650107,PRCP,0,,,a,
ASN00090015,18650107,TMAX,211,,,a,
ASN00090015,18650107,TMIN,133,,,a,
ASN00026020,18650107,PRCP,0,,,a,
ASN00021010,18650107,PRCP,0,,,a,
EIE00101859,18650107,TMAX,100,,,E,
EIE00101859,18650107,TMIN,44,,,E,
EIE00101859,18650107,PRCP,0,,,E,
ITE00105250,18650107,PRCP,0,,,E,
ASN00023000,18650107,PRCP,0,,,a,
HRE00105189,18650107,PRCP,45,,,E,
ITE00100552,18650107,PRCP,0,,,E,
CA006148100,18650107,TMAX,-67,,,C,
CA006148100,18650107,TMIN,-161,,,C,
CA006148100,18650107,PRCP,0,,,C,
CA006148100,18650107,SNOW,0,,,C,
SF000208660,18650107,PRCP,0,,,I,
UK000056225,18650107,TMAX,61,,,I,
UK000056225,18650107,TMIN,8,,,I,
ASN00021011,18650107,PRCP,0,,,a,
NLE00100498,18650107,PRCP,0,,,E,
ITE00100553,18650107,PRCP,0,,,E,
ITE00100550,18650107,TMAX,71,,,E,
ITE00100550,18650107,TMIN,-19,,,E,
ITE00100550,18650107,PRCP,0,,,E,
ASN00024518,18650107,PRCP,0,,,a,
USC00361920,18650107,PRCP,127,,,F,
CA006158350,18650107,TMAX,-122,,,C,
CA006158350,18650107,TMIN,-156,,,C,
CA006158350,18650107,PRCP,0,T,,C,
CA006158350,18650107,SNOW,0,T,,C,
GM000010962,18650107,PRCP,36,,,E,
ASN00022020,18650107,PRCP,0,,,a,
UK000047811,18650107,TMAX,69,,,E,
UK000047811,18650107,TMIN,4,,,E,
UK000047811,18650107,PRCP,1,,,E,
SZ000006717,18650107,TMAX,-87,,I,G,
SZ000006717,18650107,TMIN,-150,,,G,
ASN00022018,18650107,PRCP,0,,,a,
AGE00135039,18650107,TMAX,130,,,E,
AGE00135039,18650107,TMIN,47,,,E,
AGE00135039,18650107,PRCP,0,,,E,
ASN00089049,18650107,PRCP,0,,,a,
ASN00023746,18650107,PRCP,0,,,a,
ASN00072001,18650107,PRCP,0,,,a,
EZE00100082,18650107,TMAX,22,,,E,
EZE00100082,18650107,TMIN,5,,,E,
EZE00100082,18650107,PRCP,0,,,E,
ASN00021014,18650107,PRCP,0,,,a,
ASN00081003,18650107,PRCP,0,,,a,
NLM00006310,18650107,PRCP,0,,,E,
ASN00074128,18650107,PRCP,0,,,a,
ASN00066062,18650107,TMAX,259,,,a,
ASN00066062,18650107,TMIN,162,,,a,
ASN00066062,18650107,PRCP,0,,,a,
AU000005901,18650107,TMAX,65,,,E,
AU000005901,18650107,TMIN,4,,,E,
USC00064757,18650107,PRCP,348,,,F,
ASN00026026,18650107,PRCP,0,,,a,
BE000006447,18650107,TMAX,35,,,I,
BE000006447,18650107,TMIN,10,,,I,
ASN00075048,18650107,PRCP,0,,,a,
ASN00023753,18650108,PRCP,0,,,a,
ASN00078037,18650108,PRCP,0,,,a,
ASN00089000,18650108,PRCP,0,,,a,
HR000142360,18650108,PRCP,0,,,E,
ASN00086071,18650108,TMAX,281,,,a,
ASN00086071,18650108,TMIN,145,,,a,
ASN00086071,18650108,PRCP,0,,,a,
NLE00100499,18650108,PRCP,16,,,E,
ITE00100554,18650108,TMAX,67,,,E,
ITE00100554,18650108,TMIN,0,,,E,
ITE00100554,18650108,PRCP,0,,,E,
ASN00021001,18650108,PRCP,0,,,a,
ASN00023078,18650108,PRCP,0,,,a,
ASN00019036,18650108,PRCP,0,,,a,
GM000004204,18650108,TMAX,36,,,E,
GM000004204,18650108,TMIN,11,,,E,
GM000004204,18650108,PRCP,0,,,E,
ASN00084016,18650108,PRCP,13,,,a,
ASN00090015,18650108,TMAX,183,,,a,
ASN00090015,18650108,TMIN,111,,,a,
ASN00026020,18650108,PRCP,0,,,a,
ASN00021010,18650108,PRCP,0,,,a,
EIE00101859,18650108,TMAX,89,,,E,
EIE00101859,18650108,TMIN,50,,,E,
EIE00101859,18650108,PRCP,89,,,E,
ITE00105250,18650108,PRCP,0,,,E,
ASN00023000,18650108,PRCP,0,,,a,
HRE00105189,18650108,PRCP,0,,,E,
ITE00100552,18650108,PRCP,0,,,E,
CA006148100,18650108,PRCP,0,,,C,
CA006148100,18650108,SNOW,0,,,C,
SF000208660,18650108,PRCP,0,,,I,
UK000056225,18650108,TMAX,88,,,I,
UK000056225,18650108,TMIN,32,,,I,
ASN00021011,18650108,PRCP,0,,,a,
NLE00100498,18650108,PRCP,21,,,E,
ITE00100553,18650108,PRCP,0,,,E,
ITE00100550,18650108,TMAX,79,,,E,
ITE00100550,18650108,TMIN,9,,,E,
ITE00100550,18650108,PRCP,0,,,E,
ASN00024518,18650108,PRCP,0,,,a,
USC00361920,18650108,PRCP,0,,,F,
CA006158350,18650108,TMAX,-22,,,C,
CA006158350,18650108,TMIN,-189,,,C,
CA006158350,18650108,PRCP,18,,,C,
CA006158350,18650108,SNOW,18,,,C,
ASN00022020,18650108,PRCP,0,,,a,
UK000047811,18650108,TMAX,91,,,E,
UK000047811,18650108,TMIN,43,,,E,
UK000047811,18650108,PRCP,0,,,E,
SZ000006717,18650108,TMAX,13,,,G,
SZ000006717,18650108,TMIN,-41,,I,G,
ASN00022018,18650108,PRCP,0,,,a,
AGE00135039,18650108,PRCP,0,,,E,
ASN00089049,18650108,PRCP,0,,,a,
ASN00023746,18650108,PRCP,0,,,a,
ASN00072001,18650108,PRCP,0,,,a,
EZE00100082,18650108,TMAX,35,,,E,
EZE00100082,18650108,TMIN,6,,,E,
EZE00100082,18650108,PRCP,0,,,E,
ASN00021014,18650108,PRCP,0,,,a,
ASN00081003,18650108,PRCP,0,,,a,
NLM00006310,18650108,PRCP,22,,,E,
ASN00074128,18650108,PRCP,0,,,a,
ASN00066062,18650108,TMAX,268,,,a,
ASN00066062,18650108,TMIN,196,,,a,
ASN00066062,18650108,PRCP,0,,,a,
AU000005901,18650108,TMAX,65,,,E,
AU000005901,18650108,TMIN,-30,,,E,
USC00064757,18650108,PRCP,0,,,F,
